name,description,link_url,image_url,unique_id,manufacturer_id
Prime 20 LED Flush Mount 120-277V HI-LO DIM,"Drum shades in a variety of fabrics and materials are a core lighting offering. Flush mounts, pendants, and ADA sconces are available in options of linen, organza, grasscloth, and sound absorbing grey felt shad
read more...",https://www.studiomlighting.com/product/indoor-lighting/flush-mounts/prime-20-led-flush-mount-120-277v-hi-lo-dim/SM660232GY,https://www.studiomlighting.com/products_main_image/SM660232GY.jpg,SM660232GY,1113
"Prime 20"" LED Flushmount","Drum shades in a variety of fabrics and materials are a core lighting offering. Flush mounts, pendants, and ADA sconces are available in options of linen, organza, grasscloth, and sound absorbing grey felt shad
read more...",https://www.studiomlighting.com/product/indoor-lighting/flush-mounts/prime-20-led-flushmount/SM160232BO,https://www.studiomlighting.com/products_main_image/SM160232BO.jpg,SM160232BO,1113
Prime 13 Wide LED Sconce 120-277 UNV Dim,"Drum shades in a variety of fabrics and materials are a core lighting offering. Flush mounts, pendants, and ADA sconces are available in options of linen, organza, grasscloth, and sound absorbing grey felt shad
read more...",https://www.studiomlighting.com/product/indoor-lighting/indoor-wall-lighting-lanterns/prime-13-wide-led-sconce-120-277-unv-dim/SM160239BO,https://www.studiomlighting.com/products_main_image/SM160239BO.jpg,SM160239BO,1113
"Prime 25"" LED Flush Mount 120-277V","Drum shades in a variety of fabrics and materials are a core lighting offering. Flush mounts, pendants, and ADA sconces are available in options of linen, organza, grasscloth, and sound absorbing grey felt shad
read more...",https://www.studiomlighting.com/product/indoor-lighting/flush-mounts/prime-25-led-flush-mount-120-277v/SM160237BO,https://www.studiomlighting.com/products_main_image/SM160237BO.jpg,SM160237BO,1113
Prime 18 Tall LED Sconce 120-277 UNV Dim,"Drum shades in a variety of fabrics and materials are a core lighting offering. Flush mounts, pendants, and ADA sconces are available in options of linen, organza, grasscloth, and sound absorbing grey felt shad
read more...",https://www.studiomlighting.com/product/indoor-lighting/indoor-wall-lighting-lanterns/prime-18-tall-led-sconce-120-277-unv-dim/SM160238BO,https://www.studiomlighting.com/products_main_image/SM160238BO.jpg,SM160238BO,1113
"Prime 16"" LED Flushmount","Drum shades in a variety of fabrics and materials are a core lighting offering. Flush mounts, pendants, and ADA sconces are available in options of linen, organza, grasscloth, and sound absorbing grey felt shad
read more...",https://www.studiomlighting.com/product/indoor-lighting/flush-mounts/prime-16-led-flushmount/SM160230BO,https://www.studiomlighting.com/products_main_image/SM160230BO.jpg,SM160230BO,1113
"Prime 16"" LED Flushmount","Drum shades in a variety of fabrics and materials are a core lighting offering. Flush mounts, pendants, and ADA sconces are available in options of linen, organza, grasscloth, and sound absorbing grey felt shad
read more...",https://www.studiomlighting.com/product/indoor-lighting/flush-mounts/prime-16-led-flushmount/SM160231OMOI,https://www.studiomlighting.com/products_main_image/SM160231OMOI.jpg,SM160231OMOI,1113
Pinn 1-Light Mini Pendant,"Simple clear glass cylinders are secured by decorative thumb screws in this transitional collection of sconces and pendants both neutral in design and suitable for damp applications. Choose from Satin Nickel or
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/pinn-1-light-mini-pendant/SM162406CLBKSBR,https://www.studiomlighting.com/products_main_image/SM162406CLBKSBR.jpg,SM162406CLBKSBR,1113
Pinn Large Single Pendant,"Simple clear glass cylinders are secured by decorative thumb screws in this transitional collection of sconces and pendants both neutral in design and suitable for damp applications. Choose from Satin Nickel or
read more...",https://www.studiomlighting.com/product/indoor-lighting/pendants/pinn-large-single-pendant/SM162408CLBKSBR,https://www.studiomlighting.com/products_main_image/SM162408CLBKSBR.jpg,SM162408CLBKSBR,1113
Pinn 1-Light Sconce,"Simple clear glass cylinders are secured by decorative thumb screws in this transitional collection of sconces and pendants both neutral in design and suitable for damp applications. Choose from Satin Nickel or
read more...",https://www.studiomlighting.com/product/indoor-lighting/indoor-wall-lighting-lanterns/pinn-1-light-sconce/SM162401CLBKSBR,https://www.studiomlighting.com/products_main_image/SM162401CLBKSBR.jpg,SM162401CLBKSBR,1113
