name,description,link_url,image_url,manufacturer_id
8680248 | 36″ WIDE INCURVEE TESS INVERTED PENDANT,"CCL Part Number:
8680248",https://customcontractlighting.com/product/8680248-36-wide-incurvee-tess-inverted-pendant/,https://customcontractlighting.com/wp-content/uploads/2022/01/251226-600x600.jpg,2521
|,"Size Range:
4-6""",https://customcontractlighting.com/product/37986/,https://customcontractlighting.com/wp-content/uploads/2022/01/247413-600x600.jpg,2521
8676439 | 36″ Square Vidal Pendant,"CCL Part Number:
8676439",https://customcontractlighting.com/product/8676439-36-square-vidal-pendant/,https://customcontractlighting.com/wp-content/uploads/2020/09/216753-600x600.jpg,2521
8679127 | 60″ Long Vidal Oblong Pendant,"CCL Part Number:
8679127",https://customcontractlighting.com/product/8679127-60-long-vidal-oblong-pendant/,no description available.,2521
8676429 | 36″ Square Vidal Pendant,"CCL Part Number:
8676429",https://customcontractlighting.com/product/8676429-36-square-vidal-pendant/,no description available.,2521
8675898 | 36″ Wide Incurvee Tess Inverted Pendant,"CCL Part Number:
8675898",https://customcontractlighting.com/product/8675898-36-wide-incurvee-tess-inverted-pendant/,https://customcontractlighting.com/wp-content/uploads/2020/09/164777-600x600.jpg,2521
8677629 | 8″ Wide Ronan Mini Pendant,"CCL Part Number:
8677629",https://customcontractlighting.com/product/8677629-8-wide-ronan-mini-pendant-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/145629-600x600.jpg,2521
8679407 | 72″ WIDE CASTLE 40 LIGHT TWO TIER CHANDE,"CCL Part Number:
8679407",https://customcontractlighting.com/product/8679407-72-wide-castle-40-light-two-tier-chande/,https://customcontractlighting.com/wp-content/uploads/2020/09/232940-600x600.jpg,2521
8675965 | 36″ Wide Corran Pendant,"CCL Part Number:
8675965",https://customcontractlighting.com/product/8675965-36-wide-corran-pendant-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/171307-600x600.jpg,2521
8680231 | 10″W INDUSTRIAL CHIC WALL SCONCE,"CCL Part Number:
8680231",https://customcontractlighting.com/product/8680231-10w-industrial-chic-wall-sconce/,https://customcontractlighting.com/wp-content/uploads/2022/01/250969-600x600.jpg,2521
8678159 | 6″W Kaylen Wall Sconce,"CCL Part Number:
8678159",https://customcontractlighting.com/product/8678159-6w-kaylen-wall-sconce-2/,no description available.,2521
8680230 | 18″ WIDE NORTHSTAR PENDANT,"CCL Part Number:
8680230",https://customcontractlighting.com/product/8680230-18-wide-northstar-pendant/,https://customcontractlighting.com/wp-content/uploads/2022/01/250854-600x600.jpg,2521
8678996 | 57″ Wide Glam Pendant,"CCL Part Number:
8678996",https://customcontractlighting.com/product/8678996-57-wide-glam-pendant/,no description available.,2521
8676371 | 72″ Wide Glam Pendant,"CCL Part Number:
8676371",https://customcontractlighting.com/product/8676371-72-wide-glam-pendant/,no description available.,2521
8678995 | 96″ Wide Glam Pendant,"CCL Part Number:
8678995",https://customcontractlighting.com/product/8678995-96-wide-glam-pendant/,no description available.,2521
8676344 | 72″ Wide Glam Pendant,"CCL Part Number:
8676344",https://customcontractlighting.com/product/8676344-72-wide-glam-pendant-2/,no description available.,2521
8675878 | 18″ Wide NorthStar Pendant,"CCL Part Number:
8675878",https://customcontractlighting.com/product/8675878-18-wide-northstar-pendant/,no description available.,2521
8680225 | 30″ WIDE SIMPLE DRUM TWO TIER PENDANT,"CCL Part Number:
8680225",https://customcontractlighting.com/product/8680225-30-wide-simple-drum-two-tier-pendant/,https://customcontractlighting.com/wp-content/uploads/2021/12/250714-600x600.jpg,2521
8676355 | 35″ Wide Orbs Pendant,"CCL Part Number:
8676355",https://customcontractlighting.com/product/8676355-35-wide-orbs-pendant/,https://customcontractlighting.com/wp-content/uploads/2020/09/203333-600x600.jpg,2521
8678020 | 12″ Square ClubHouse Pendant,"CCL Part Number:
8678020",https://customcontractlighting.com/product/8678020-12-square-clubhouse-pendant/,https://customcontractlighting.com/wp-content/uploads/2020/09/162221-600x600.jpg,2521
8680223 | 5″W SPRIGS WALL SCONCE,"CCL Part Number:
8680223",https://customcontractlighting.com/product/8680223-5w-sprigs-wall-sconce/,https://customcontractlighting.com/wp-content/uploads/2021/12/250622-600x600.jpg,2521
8680220 | 72″ WIDE PENNSYLVANIA TESS INVERTED PENT,"CCL Part Number:
8680220",https://customcontractlighting.com/product/8680220-72-wide-pennsylvania-tess-inverted-pent/,https://customcontractlighting.com/wp-content/uploads/2021/12/250578-600x600.jpg,2521
8680213 | 47″ WIDE SIMPLE DRUM PENDANT,"CCL Part Number:
8680213",https://customcontractlighting.com/product/8680213-47-wide-simple-drum-pendant/,https://customcontractlighting.com/wp-content/uploads/2021/12/250519-600x600.jpg,2521
8680212 | 37″ WIDE SIMPLE DRUM PENDANT,"CCL Part Number:
8680212",https://customcontractlighting.com/product/8680212-37-wide-simple-drum-pendant/,https://customcontractlighting.com/wp-content/uploads/2021/12/250500-600x600.jpg,2521
8680211 | 27″ WIDE SIMPLE DRUM PENDANT,"CCL Part Number:
8680211",https://customcontractlighting.com/product/8680211-27-wide-simple-drum-pendant/,https://customcontractlighting.com/wp-content/uploads/2021/12/250499-600x600.jpg,2521
8680210 | 22″ WIDE CROSS DRUM FLUSHMOUNT,"CCL Part Number:
8680210",https://customcontractlighting.com/product/8680210-22-wide-cross-drum-flushmount/,https://customcontractlighting.com/wp-content/uploads/2021/12/250445-600x600.jpg,2521
8679985 | 8″W NEVIO WALL SCONCE,"CCL Part Number:
8679985",https://customcontractlighting.com/product/8679985-8w-nevio-wall-sconce-2/,https://customcontractlighting.com/wp-content/uploads/2021/06/245963-600x600.jpg,2521
|,"Size Range:
4-6""",https://customcontractlighting.com/product/37803/,https://customcontractlighting.com/wp-content/uploads/2021/12/245150-600x600.jpg,2521
8679719 | 96″ WIDE CASTLE RING 36 LIGHT TWO TIER R,"CCL Part Number:
8679719",https://customcontractlighting.com/product/8679719-96-wide-castle-ring-36-light-two-tier-r-2/,https://customcontractlighting.com/wp-content/uploads/2021/01/237743-600x600.jpg,2521
8679057 | 48″ Wide Bubbles Falls Cascading Pendant,"CCL Part Number:
8679057",https://customcontractlighting.com/product/8679057-48-wide-bubbles-falls-cascading-pendant-2/,no description available.,2521
8678493 | 10″ Wide Emperador Lantern Wall Sconce,"CCL Part Number:
8678493",https://customcontractlighting.com/product/8678493-10-wide-emperador-lantern-wall-sconce-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/182587-600x600.jpg,2521
8676057 | 36″ Wide Cross Drum Pendant,"CCL Part Number:
8676057",https://customcontractlighting.com/product/8676057-36-wide-cross-drum-pendant/,https://customcontractlighting.com/wp-content/uploads/2020/09/178683-600x600.jpg,2521
8675923 | 72″ Wide Castle Ring 24 LT Chandelier,"CCL Part Number:
8675923",https://customcontractlighting.com/product/8675923-72-wide-castle-ring-24-lt-chandelier-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/167756-600x600.jpg,2521
8678063 | 5″W Elmsford Wall Sconce,"CCL Part Number:
8678063",https://customcontractlighting.com/product/8678063-5w-elmsford-wall-sconce-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/163967-600x600.jpg,2521
8677995 | 5″W Sprigs Wall Sconce,"CCL Part Number:
8677995",https://customcontractlighting.com/product/8677995-5w-sprigs-wall-sconce-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/160383-600x600.jpg,2521
8677989 | 72″ Wide Pennsylvania Tess Inverted Pendant,"CCL Part Number:
8677989",https://customcontractlighting.com/product/8677989-72-wide-pennsylvania-tess-inverted-pendant-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/160070-600x600.jpg,2521
8675520 | 6″W Orlando Wall Sconce,"CCL Part Number:
8675520",https://customcontractlighting.com/product/8675520-6w-orlando-wall-sconce/,https://customcontractlighting.com/wp-content/uploads/2020/09/121607-600x600.jpg,2521
8676678 | 8″ Wide Elmsford Ceiling Pendant,"CCL Part Number:
8676678",https://customcontractlighting.com/product/8676678-8-wide-elmsford-ceiling-pendant-2/,https://customcontractlighting.com/wp-content/uploads/2020/04/106025a-600x600.jpg,2521
8676647 | 8″ Square Obispo Eightlakes Mission Pendant,"CCL Part Number:
8676647",https://customcontractlighting.com/product/8676647-8-square-obispo-eightlakes-mission-pendant/,no description available.,2521
8676618 | 14″ Square Obispo Pendant,"CCL Part Number:
8676618",https://customcontractlighting.com/product/8676618-14-square-obispo-pendant-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/72077-600x600.jpg,2521
8676617 | 11.5″W Coppertop Wall Sconce,"CCL Part Number:
8676617",https://customcontractlighting.com/product/8676617-11-5w-coppertop-wall-sconce/,https://customcontractlighting.com/wp-content/uploads/2020/09/71569-600x600.jpg,2521
8680205 | 18″ SQUARE CLUBHOUSE FLUSHMOUNT,"CCL Part Number:
8680205",https://customcontractlighting.com/product/8680205-18-square-clubhouse-flushmount/,https://customcontractlighting.com/wp-content/uploads/2021/12/250291-600x600.jpg,2521
8679039 | 69″ Long Cabin 8 Light Oblong Chandelier,"CCL Part Number:
8679039",https://customcontractlighting.com/product/8679039-69-long-cabin-8-light-oblong-chandelier/,https://customcontractlighting.com/wp-content/uploads/2020/09/212262-600x600.jpg,2521
8678214 | 8″W Elmsford Wall Sconce,"CCL Part Number:
8678214",https://customcontractlighting.com/product/8678214-8w-elmsford-wall-sconce-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/171561-600x600.jpg,2521
8678150 | 12″W Gomel Wall Sconce,"CCL Part Number:
8678150",https://customcontractlighting.com/product/8678150-12w-gomel-wall-sconce/,no description available.,2521
8675826 | 9″W Caroline Wall Sconce,"CCL Part Number:
8675826",https://customcontractlighting.com/product/8675826-9w-caroline-wall-sconce/,https://customcontractlighting.com/wp-content/uploads/2020/09/159254-600x600.jpg,2521
8677881 | 8″W Setauket Wall Sconce,"CCL Part Number:
8677881",https://customcontractlighting.com/product/8677881-8w-setauket-wall-sconce-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/153912-600x600.jpg,2521
8677761 | 16″ Square Setauket Pendant,"CCL Part Number:
8677761",https://customcontractlighting.com/product/8677761-16-square-setauket-pendant-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/148940-600x600.jpg,2521
8675704 | 10″W Emperador Lantern Wall Sconce,"CCL Part Number:
8675704",https://customcontractlighting.com/product/8675704-10w-emperador-lantern-wall-sconce/,https://customcontractlighting.com/wp-content/uploads/2020/09/147471-600x600.jpg,2521
8677677 | 11″ Wide Matas Wall Sconce,"CCL Part Number:
8677677",https://customcontractlighting.com/product/8677677-11-wide-matas-wall-sconce-2/,no description available.,2521
8677382 | 16.5″W Thiago Wall Sconce,"CCL Part Number:
8677382",https://customcontractlighting.com/product/8677382-16-5w-thiago-wall-sconce-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/137505-600x600.jpg,2521
8677325 | 9″ Wide Setauket Flushmount,"CCL Part Number:
8677325",https://customcontractlighting.com/product/8677325-9-wide-setauket-flushmount/,https://customcontractlighting.com/wp-content/uploads/2020/09/135457-600x600.jpg,2521
8677324 | 9″W Setauket Wall Sconce,"CCL Part Number:
8677324",https://customcontractlighting.com/product/8677324-9w-setauket-wall-sconce/,no description available.,2521
8677234 | 38″ Wide Spy Tower 16 LT Pendant,"CCL Part Number:
8677234",https://customcontractlighting.com/product/8677234-38-wide-spy-tower-16-lt-pendant-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/131145-600x600.jpg,2521
8677205 | 14″Wide Coppertop Wall Sconce,"CCL Part Number:
8677205",https://customcontractlighting.com/product/8677205-14wide-coppertop-wall-sconce/,https://customcontractlighting.com/wp-content/uploads/2020/09/129569-600x600.jpg,2521
8677155 | 10.5″W Donaldson Wall Sconce,"CCL Part Number:
8677155",https://customcontractlighting.com/product/8677155-10-5w-donaldson-wall-sconce-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/126932-600x600.jpg,2521
8676977 | 8.5″ Square Finch Pendant,"CCL Part Number:
8676977",https://customcontractlighting.com/product/8676977-8-5-square-finch-pendant-2/,https://customcontractlighting.com/wp-content/uploads/2020/08/119870-600x600.jpg,2521
8675460 | 10″W Emperador Lantern Wall Sconce,"CCL Part Number:
8675460",https://customcontractlighting.com/product/8675460-10w-emperador-lantern-wall-sconce-2/,https://customcontractlighting.com/wp-content/uploads/2020/08/115726-600x600.jpg,2521
8678046 | 37″ Wide Nebra Pendant,"CCL Part Number:
8678046",https://customcontractlighting.com/product/8678046-37-wide-nebra-pendant/,no description available.,2521
8680204 | 36″ WIDE SIMPLE DRUM FLUSHMOUNT,"CCL Part Number:
8680204",https://customcontractlighting.com/product/8680204-36-wide-simple-drum-flushmount/,https://customcontractlighting.com/wp-content/uploads/2021/12/250233-600x600.jpg,2521
8680203 | 36″ WIDE SIMPLE DRUM FLUSHMOUNT,"CCL Part Number:
8680203",https://customcontractlighting.com/product/8680203-36-wide-simple-drum-flushmount/,https://customcontractlighting.com/wp-content/uploads/2021/12/250180-600x600.jpg,2521
8676503 | 24″ Wide Waterfront Pendant,"CCL Part Number:
8676503",https://customcontractlighting.com/product/8676503-24-wide-waterfront-pendant/,no description available.,2521
8678148 | 48″ Wide Castle Ring 16 LT Chandelier,"CCL Part Number:
8678148",https://customcontractlighting.com/product/8678148-48-wide-castle-ring-16-lt-chandelier-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/168321-600x600.jpg,2521
8675750 | 72″ Wide Castle Ring 24 LT Chandelier,"CCL Part Number:
8675750",https://customcontractlighting.com/product/8675750-72-wide-castle-ring-24-lt-chandelier-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/152584-600x600.jpg,2521
8679240 | 14″ Square WalnutCreek Mission Pendant,"CCL Part Number:
8679240",https://customcontractlighting.com/product/8679240-14-square-walnutcreek-mission-pendant-2/,no description available.,2521
8678917 | 56″ Wide Fish 18 LT Cascading Pendant,"CCL Part Number:
8678917",https://customcontractlighting.com/product/8678917-56-wide-fish-18-lt-cascading-pendant/,no description available.,2521
8678721 | 10″W Slalom Wall Sconce,"CCL Part Number:
8678721",https://customcontractlighting.com/product/8678721-10w-slalom-wall-sconce-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/193129-600x600.jpg,2521
8679345 | 18″SQ WALNUTCREEK TOP PIER MOUNT,"CCL Part Number:
8679345",https://customcontractlighting.com/product/8679345-18sq-walnutcreek-top-pier-mount-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/173701-600x600.jpg,2521
8678257 | 12″W Erskine Wall Sconce,"CCL Part Number:
8678257",https://customcontractlighting.com/product/8678257-12w-erskine-wall-sconce-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/173206-600x600.jpg,2521
8680201 | 24″ WIDE SIMPLE DRUM PENDANT,"CCL Part Number:
8680201",https://customcontractlighting.com/product/8680201-24-wide-simple-drum-pendant/,https://customcontractlighting.com/wp-content/uploads/2021/12/250070-600x600.jpg,2521
8678554 | 3″ Wide Winery Personalized Mambo Wine Bottle Pendant,"CCL Part Number:
8678554",https://customcontractlighting.com/product/8678554-3-wide-winery-personalized-mambo-wine-bottle-pendant/,https://customcontractlighting.com/wp-content/uploads/2020/09/185829-600x600.jpg,2521
8676952 | 103″ Wide Henry Semi-Flushmount,"CCL Part Number:
8676952",https://customcontractlighting.com/product/8676952-103-wide-henry-semi-flushmount-2/,https://customcontractlighting.com/wp-content/uploads/2020/08/119518-600x600.jpg,2521
8680193 | 42″ WIDE SIMPLE DRUM PENDANT,"CCL Part Number:
8680193",https://customcontractlighting.com/product/8680193-42-wide-simple-drum-pendant/,https://customcontractlighting.com/wp-content/uploads/2021/12/250037-600x600.jpg,2521
8680190 | 8″ WIDE TAPERED DRUM MINI PENDANT,"CCL Part Number:
8680190",https://customcontractlighting.com/product/8680190-8-wide-tapered-drum-mini-pendant/,https://customcontractlighting.com/wp-content/uploads/2021/12/250004-600x600.jpg,2521
|,"Size Range:
48-60""",https://customcontractlighting.com/product/37638/,https://customcontractlighting.com/wp-content/uploads/2021/12/241565-600x600.jpg,2521
8678407 | 21.5″ Wide Metal Bullets Drum Pendant,"CCL Part Number:
8678407",https://customcontractlighting.com/product/8678407-21-5-wide-metal-bullets-drum-pendant-2/,https://customcontractlighting.com/wp-content/uploads/2020/09/179031-600x600.jpg,2521
