name,description,link_url,image_url,unique_id,manufacturer_id
"6"" MINI PANEL SQUARE 5CCT HIGH OUTPUT – STEP BAFFLED TRIM","Item number
LR23740
Item description
LED/MINI6/PANEL/5CCT/SQ/B/HO
Size
6""
Shape
BAFFLED SQUARE WAFER
Dimensions
Length
7.17""
Width
7.17""
Height
1.42""
Cutout
6.3"" x 6.3""
Finish
WHITE
MOL
7.17""",https://luxrite.com/collections/baffled-trim/products/lr23740,"//luxrite.com/cdn/shop/products/LR23740_360x.png?v=1653074230 360w, //luxrite.com/cdn/shop/products/LR23740_540x.png?v=1653074230 540w, //luxrite.com/cdn/shop/products/LR23740_720x.png?v=1653074230 720w, //luxrite.com/cdn/shop/products/LR23740_900x.png?v=1653074230 900w, //luxrite.com/cdn/shop/products/LR23740_1080x.png?v=1653074230 1080w",LR23740,2722
"4"" MINI PANEL SQUARE 5CCT HIGH OUTPUT - STEP BAFFLED TRIM","Item number
LR23739
Item description
LED/MINI4/PANEL/5CCT/SQ/B/HO
Size
4""
Shape
BAFFLED SQUARE WAFER
Dimensions
Length
5.04""
Width
5.04""
Height
1.42
Cutout
4.33"" x 4.33""
Finish
WHITE
MOL
5.04""",https://luxrite.com/collections/baffled-trim/products/lr23739,"//luxrite.com/cdn/shop/products/LR23739_360x.png?v=1653073527 360w, //luxrite.com/cdn/shop/products/LR23739_540x.png?v=1653073527 540w, //luxrite.com/cdn/shop/products/LR23739_720x.png?v=1653073527 720w, //luxrite.com/cdn/shop/products/LR23739_900x.png?v=1653073527 900w, //luxrite.com/cdn/shop/products/LR23739_1080x.png?v=1653073527 1080w",LR23739,2722
"3"" MINI PANEL SQUARE 5CCT HIGH OUTPUT - STEP BAFFLED TRIM","Item number
LR23738
Item description
LED/MINI3/PANEL/5CCT/SQ/B/HO
Size
3""
Shape
BAFFLED SQUARE WAFER
Dimensions
Length
3.78""
Width
3.78""
Height
1.42""
Cutout
3.24"" x 3.24""
Finish
WHITE
MOL
3.77""",https://luxrite.com/collections/baffled-trim/products/lr23738,"//luxrite.com/cdn/shop/products/LR23738_360x.png?v=1653072799 360w, //luxrite.com/cdn/shop/products/LR23738_540x.png?v=1653072799 540w, //luxrite.com/cdn/shop/products/LR23738_720x.png?v=1653072799 720w, //luxrite.com/cdn/shop/products/LR23738_900x.png?v=1653072799 900w, //luxrite.com/cdn/shop/products/LR23738_1080x.png?v=1653072799 1080w",LR23738,2722
"3"" MINI PANEL ROUND 5CCT SMOOTH CANLESS WAFER SPOTLIGHT","Item number
LR23751
Item description
LED/MINI3/PANEL/5CCT/RD2
Size
3""
Shape
3"" ROUND SMOOTH
Dimensions
Width
Ø 3.75
Depth
0.75""
Cutout
3.25""
Finish
WHITE",https://luxrite.com/collections/smooth-flat-trim/products/lr23751,"//luxrite.com/cdn/shop/products/LR23751_360x.png?v=1653533119 360w, //luxrite.com/cdn/shop/products/LR23751_540x.png?v=1653533119 540w, //luxrite.com/cdn/shop/products/LR23751_720x.png?v=1653533119 720w, //luxrite.com/cdn/shop/products/LR23751_900x.png?v=1653533119 900w, //luxrite.com/cdn/shop/products/LR23751_1080x.png?v=1653533119 1080w",LR23751,2722
"3"" MINI PANEL SQUARE 5CCT SMOOTH CANLESS WAFER SPOTLIGHT","Item number
LR23754
Item description
LED/MINI3/PANEL/5CCT/SQ2
Size
3""
Shape
3"" SQUARE SMOOTH
Dimensions
Length
3.54""
Width
3.54""
Height
1.08""
Cutout
3.03""
Finish
WHITE",https://luxrite.com/collections/smooth-flat-trim/products/lr23754,"//luxrite.com/cdn/shop/products/LR23754_360x.png?v=1659365853 360w, //luxrite.com/cdn/shop/products/LR23754_540x.png?v=1659365853 540w, //luxrite.com/cdn/shop/products/LR23754_720x.png?v=1659365853 720w, //luxrite.com/cdn/shop/products/LR23754_900x.png?v=1659365853 900w, //luxrite.com/cdn/shop/products/LR23754_1080x.png?v=1659365853 1080w",LR23754,2722
"4"" MINI PANEL ROUND 5CCT SMOOTH CANLESS WAFER SPOTLIGHT","Item number
LR23756
Item description
LED/MINI4/PANEL/5CCT/RD2
Size
4""
Shape
4"" ROUND SMOOTH
Dimensions
Width
Ø 4.75""
Depth
0.75""
Cutout
4.33""
Finish
WHITE",https://luxrite.com/collections/smooth-flat-trim/products/lr23756,"//luxrite.com/cdn/shop/products/LR23756_360x.png?v=1653576382 360w, //luxrite.com/cdn/shop/products/LR23756_540x.png?v=1653576382 540w, //luxrite.com/cdn/shop/products/LR23756_720x.png?v=1653576382 720w, //luxrite.com/cdn/shop/products/LR23756_900x.png?v=1653576382 900w, //luxrite.com/cdn/shop/products/LR23756_1080x.png?v=1653576382 1080w",LR23756,2722
"4"" MINI PANEL ROUND 5CCT HIGH OUTPUT SMOOTH CANLESS WAFER SPOTLIGHT","Item number
LR23741
Item description
LED/MINI4/PANEL/5CCT/RD/HO
Size
4""
Shape
4"" ROUND SMOOTH
Dimensions
Width
Ø 4.75""
Height
0.75""
Cutout
4.3""
Finish
WHITE",https://luxrite.com/collections/smooth-flat-trim/products/lr23741,"//luxrite.com/cdn/shop/products/LR23741_d2ba9563-c01d-49e1-827a-c3e52d9621d0_360x.png?v=1653576305 360w, //luxrite.com/cdn/shop/products/LR23741_d2ba9563-c01d-49e1-827a-c3e52d9621d0_540x.png?v=1653576305 540w, //luxrite.com/cdn/shop/products/LR23741_d2ba9563-c01d-49e1-827a-c3e52d9621d0_720x.png?v=1653576305 720w, //luxrite.com/cdn/shop/products/LR23741_d2ba9563-c01d-49e1-827a-c3e52d9621d0_900x.png?v=1653576305 900w, //luxrite.com/cdn/shop/products/LR23741_d2ba9563-c01d-49e1-827a-c3e52d9621d0_1080x.png?v=1653576305 1080w",LR23741,2722
"4"" MINI PANEL SQUARE 5CCT SMOOTH CANLESS WAFER SPOTLIGHT","Item number
LR23759
Item description
LED/MINI4/PANEL/5CCT/SQ2
Size
4""
Shape
4"" SQUARE SMOOTH
Dimensions
Length
5.03""
Width
5.03""
Height
1.18""
Cutout
4.25""
Finish
WHITE",https://luxrite.com/collections/smooth-flat-trim/products/lr23759,"//luxrite.com/cdn/shop/products/LR23759_360x.png?v=1653535997 360w, //luxrite.com/cdn/shop/products/LR23759_540x.png?v=1653535997 540w, //luxrite.com/cdn/shop/products/LR23759_720x.png?v=1653535997 720w, //luxrite.com/cdn/shop/products/LR23759_900x.png?v=1653535997 900w, //luxrite.com/cdn/shop/products/LR23759_1080x.png?v=1653535997 1080w",LR23759,2722
"4"" MINI PANEL SQUARE 5CCT HIGH OUTPUT SMOOTH CANLESS WAFER SPOTLIGHT","Item number
LR23743
Item description
LED/MINI4/PANEL/5CCT/SQ/HO
Size
4""
Shape
4"" SQUARE SMOOTH
Dimensions
Length
5.03""
Width
5.03""
Height
0.75""
Cutout
4.3""
Finish
WHITE",https://luxrite.com/collections/smooth-flat-trim/products/lr23743,"//luxrite.com/cdn/shop/products/LR23743_360x.png?v=1653535871 360w, //luxrite.com/cdn/shop/products/LR23743_540x.png?v=1653535871 540w, //luxrite.com/cdn/shop/products/LR23743_720x.png?v=1653535871 720w, //luxrite.com/cdn/shop/products/LR23743_900x.png?v=1653535871 900w, //luxrite.com/cdn/shop/products/LR23743_1080x.png?v=1653535871 1080w",LR23743,2722
"5"" MINI PANEL ROUND 5CCT SMOOTH CANLESS WAFER SPOTLIGHT","Item number
LR23749
Item description
LED/MINI5/PANEL/5CCT/RD
Size
5""
Shape
5"" ROUND SMOOTH
Dimensions
Width
Ø5.91""
Depth
0.96""
Cutout
Ø5.12""
Finish
WHITE",https://luxrite.com/collections/smooth-flat-trim/products/lr23749,"//luxrite.com/cdn/shop/files/LR23749_360x.png?v=1688655696 360w, //luxrite.com/cdn/shop/files/LR23749_540x.png?v=1688655696 540w, //luxrite.com/cdn/shop/files/LR23749_720x.png?v=1688655696 720w, //luxrite.com/cdn/shop/files/LR23749_900x.png?v=1688655696 900w, //luxrite.com/cdn/shop/files/LR23749_1080x.png?v=1688655696 1080w",LR23749,2722
