name,description,link_url,image_url,unique_id,manufacturer_id
Alta 18 Inch Orb Pendant,"The Alta Collection is made of many crystal bars carefully arranged to make a perfect sphere crystal diffuser. Inside the Chrome frame, a light sputnik cluster adds an inner layer. The Alta is a great centerpiece in any room.",https://www.allegricrystal.com/product/alta-18-inch-orb-pendant,https://www.allegricrystal.com/wp-content/uploads/2022/12/037255_010_FR001-600x600.jpg,037255-010-FR001,1251
Alta 26 Inch Orb Pendant,"The Alta Collection is made of many crystal bars carefully arranged to make a perfect sphere crystal diffuser. Inside the Chrome frame, a light sputnik cluster adds an inner layer. The Alta is a great centerpiece in any room.",https://www.allegricrystal.com/product/alta-26-inch-orb-pendant,https://www.allegricrystal.com/wp-content/uploads/2022/12/037256_010_FR001-1-600x600.jpg,037256-010-FR001,1251
Alta 3 Orb Multi Drop Foyer (18″+18″+18″),"The Alta Collection is made of many crystal bars carefully arranged to make a perfect sphere crystal diffuser. Inside the Chrome frame, a light sputnik cluster adds an inner layer. The Alta is a great centerpiece in any room.",https://www.allegricrystal.com/product/alta-3-orb-multi-drop-foyer-181818,https://www.allegricrystal.com/wp-content/uploads/2022/12/037254_010_FR001-600x600.jpg,037251-010-FR001,1251
Alta 3 Orb Multi Drop Foyer (18″+18″+26″),"The Alta Collection is made of many crystal bars carefully arranged to make a perfect sphere crystal diffuser. Inside the Chrome frame, a light sputnik cluster adds an inner layer. The Alta is a great centerpiece in any room.",https://www.allegricrystal.com/product/alta-3-orb-multi-drop-foyer-181826,https://www.allegricrystal.com/wp-content/uploads/2022/12/037254_010_FR001-600x600.jpg,037254-010-FR001,1251
Alta 3 Orb Multi Drop Foyer (18″+26″+26″),"The Alta Collection is made of many crystal bars carefully arranged to make a perfect sphere crystal diffuser. Inside the Chrome frame, a light sputnik cluster adds an inner layer. The Alta is a great centerpiece in any room.",https://www.allegricrystal.com/product/alta-3-orb-multi-drop-foyer-182626,https://www.allegricrystal.com/wp-content/uploads/2022/12/037254_010_FR001-600x600.jpg,037253-010-FR001,1251
Alta 3 Orb Multi Drop Foyer (18+26+36),"The Alta Collection is made of many crystal bars carefully arranged to make a perfect sphere crystal diffuser. Inside the Chrome frame, a light sputnik cluster adds an inner layer. The Alta is a great centerpiece in any room.",https://www.allegricrystal.com/product/alta-3-orb-multi-drop-foyer-182636,https://www.allegricrystal.com/wp-content/uploads/2023/06/037249-010-FR001-600x600.jpg,037249-010-FR001,1251
Alta 3 Orb Multi Drop Foyer (26″+26″+26″),"The Alta Collection is made of many crystal bars carefully arranged to make a perfect sphere crystal diffuser. Inside the Chrome frame, a light sputnik cluster adds an inner layer. The Alta is a great centerpiece in any room.",https://www.allegricrystal.com/product/alta-3-orb-multi-drop-foyer-262626,https://www.allegricrystal.com/wp-content/uploads/2022/12/037254_010_FR001-600x600.jpg,037252-010-FR001,1251
Alta 3 Orb Multi Drop Foyer (26+26+36),"The Alta Collection is made of many crystal bars carefully arranged to make a perfect sphere crystal diffuser. Inside the Chrome frame, a light sputnik cluster adds an inner layer. The Alta is a great centerpiece in any room.",https://www.allegricrystal.com/product/alta-3-orb-multi-drop-foyer-262636,https://www.allegricrystal.com/wp-content/uploads/2023/06/037250-010-FR001-1-600x600.jpg,037250-010-FR001,1251
Alta 36 Inch Orb Pendant,"The Alta Collection is made of many crystal bars carefully arranged to make a perfect sphere crystal diffuser. Inside the Chrome frame, a light sputnik cluster adds an inner layer. The Alta is a great centerpiece in any room.",https://www.allegricrystal.com/product/alta-36-inch-orb-pendant,https://www.allegricrystal.com/wp-content/uploads/2022/12/037257_010_FR001-600x600.jpg,037257-010-FR001,1251
Angelo 14″ Pendant Light,Spiky Firenze Crystal Sputnik center highlights this modern open orb shape including a simple single jeweled band.,https://www.allegricrystal.com/product/angelo-14-pendant,https://www.allegricrystal.com/wp-content/uploads/2022/12/033610_014_FR001-1-600x600.jpg,033610-014-FR001,1251
Angelo 23” Pendant Matte Black,The Angelo collection features a spiky Firenze crystal sputnik center highlighting a modern open orb shape and includes a simple single jewelled band.,https://www.allegricrystal.com/product/angelo-23-inch-pendant-matte-black,https://www.allegricrystal.com/wp-content/uploads/2023/05/033650_050_FR001-600x600.jpg,033650-050-FR001,1251
Angelo 23” Pendant Silver,The Angelo collection features a spiky Firenze crystal sputnik center highlighting a modern open orb shape and includes a simple single jewelled band.,https://www.allegricrystal.com/product/angelo-23-inch-pendant-silver,https://www.allegricrystal.com/wp-content/uploads/2023/05/033650_014_FR001-600x600.jpg,033650-014-FR001,1251
Apollo LED Floor Lamp,"The Apollo Collection features contemporary design, driverless LED technology with hand cut cool clear Crystal Rectangular Blocks.",https://www.allegricrystal.com/product/apollo-72-floor-lamp,https://www.allegricrystal.com/wp-content/uploads/2023/03/028095_044_FR001-600x600.jpg,028095-044-FR001,1251
Aries 21″ LED Wall Sconce,"The Aries Collection features a sleek polished chrome frame, rectangular Firenze crystal baguettes and LED Technology.",https://www.allegricrystal.com/product/aries-21-led-wall-sconce,https://www.allegricrystal.com/wp-content/uploads/2022/12/035720_010_FR001-600x600.jpg,035720-010-FR001,1251
Aries 32″ LED Wall Sconce,"The Aries Collection features a sleek polished chrome frame, rectangular Firenze crystal baguettes and LED Technology.",https://www.allegricrystal.com/product/aries-32-led-wall-sconce,https://www.allegricrystal.com/wp-content/uploads/2022/12/035721_010_FR001-600x600.jpg,035721-010-FR001,1251
Aries 60″ LED Island Light,"The Aries Collection features a sleek polished chrome frame, rectangular Firenze crystal baguettes and LED Technology.",https://www.allegricrystal.com/product/aries-60-led-island-light,https://www.allegricrystal.com/wp-content/uploads/2022/12/035761_010_FR001-600x600.jpg,035761-010-FR001,1251
Armanno 2 Light Wall Sconce,"The Armanno Collection was inspired by the shape of a bow tie. Firenze Clear Prism crystals are set at an angle on a frame finished in Allegri’s exclusive Chrome. With a chrome band at the center, these fixtures have an Art Deco flair that is both timeless and modern.",https://www.allegricrystal.com/product/armanno-2-light-wall-sconce,https://www.allegricrystal.com/wp-content/uploads/2022/12/11272_010_FR001-1-600x600.jpg,11272-010-FR001,1251
Armanno 8″ Round Mini Pendant,"The Armanno Collection was inspired by the shape of a bow tie. Firenze Clear Prism crystals are set at an angle on a frame finished in Allegri’s exclusive Chrome. With a chrome band at the center, these fixtures have an Art Deco flair that is both timeless and modern.",https://www.allegricrystal.com/product/armanno-8-round-mini-pendant,https://www.allegricrystal.com/wp-content/uploads/2022/12/11276_010_FR001-1-600x600.jpg,11276-010-FR001,1251
Arpione Esterno 24″ Matte White Outdoor Wall Sconce,"Born from an instinct for innovation and a sense of adventure, Esterno Cristallo is a contemporary outdoor lighting collection from Allegri Crystal. Revealing a modern silhouette and advanced LED technology, each handcrafted piece is built with the elements in mind. Each collection features Allegri‘s signature Firenze crystal encased in a finished frame crafted from stainless steel.",https://www.allegricrystal.com/product/arpione-esterno-24-matte-white-outdoor-wall-sconce,https://www.allegricrystal.com/wp-content/uploads/2023/07/090021-064-FR001-600x600.jpg,090021-064-FR001,1251
Arpione Esterno 24″ Outdoor Wall Sconce,"Born from an instinct for innovation and a sense of adventure, Esterno Cristallo is a contemporary outdoor lighting collection from Allegri Crystal. Revealing a modern silhouette and advanced LED technology, each handcrafted piece is built with the elements in mind. Each collection features Allegri‘s signature Firenze crystal encased in a finished frame crafted from stainless steel.",https://www.allegricrystal.com/product/arpione-esterno-24-outdoor-wall-sconce,https://www.allegricrystal.com/wp-content/uploads/2022/12/090021-052-FR001-1-600x600.jpg,090021-052-FR001,1251
Arpione Esterno 36″ Matte White Outdoor Wall Sconce,"Born from an instinct for innovation and a sense of adventure, Esterno Cristallo is a contemporary outdoor lighting collection from Allegri Crystal. Revealing a modern silhouette and advanced LED technology, each handcrafted piece is built with the elements in mind. Each collection features Allegri‘s signature Firenze crystal encased in a finished frame crafted from stainless steel.",https://www.allegricrystal.com/product/arpione-esterno-36-matte-white-outdoor-wall-sconce,https://www.allegricrystal.com/wp-content/uploads/2023/07/090022-064-FR001-600x600.jpg,090022-064-FR001,1251
Arpione Esterno 36″ Outdoor Wall Sconce,"Born from an instinct for innovation and a sense of adventure, Esterno Cristallo is a contemporary outdoor lighting collection from Allegri Crystal. Revealing a modern silhouette and advanced LED technology, each handcrafted piece is built with the elements in mind. Each collection features Allegri‘s signature Firenze crystal encased in a finished frame crafted from stainless steel.",https://www.allegricrystal.com/product/arpione-esterno-36-outdoor-wall-sconce,https://www.allegricrystal.com/wp-content/uploads/2022/12/090022-052-FR001-1-600x600.jpg,090022-052-FR001,1251
Baguette 22″ Rectangular Pendant,"The Quantum Collection is a simplistically elegant interpretation of modern chandeliers. Each tier is a U-shape consisting of Clear Prism crystals tipped with Clear Square Stone crystals and finished in Allegri’s exclusive Chrome finish. With four shapes to choose from, these timeless chandeliers are suitable for any space.",https://www.allegricrystal.com/product/baguette-22-rectangular-pendant,https://www.allegricrystal.com/wp-content/uploads/2022/12/11707_010_FR001-600x600.jpg,11707-010-FR001,1251
Baguette 29″ Rectangular Pendant,"The Quantum Collection is a simplistically elegant interpretation of modern chandeliers. Each tier is a U-shape consisting of Clear Prism crystals tipped with Clear Square Stone crystals and finished in Allegri’s exclusive Chrome finish. With four shapes to choose from, these timeless chandeliers are suitable for any space.",https://www.allegricrystal.com/product/baguette-29-rectangular-pendant,https://www.allegricrystal.com/wp-content/uploads/2022/12/11831_010_FR001-1-600x600.jpg,11831-010-FR001,1251
Baguette 30″ Rectangular Pendant,"The Quantum Collection is a simplistically elegant interpretation of modern chandeliers. Each tier is a U-shape consisting of Clear Prism crystals tipped with Clear Square Stone crystals and finished in Allegri’s exclusive Chrome finish. With four shapes to choose from, these timeless chandeliers are suitable for any space.",https://www.allegricrystal.com/product/baguette-30-rectangular-pendant,https://www.allegricrystal.com/wp-content/uploads/2022/12/11708_010_FR001-600x600.jpg,11708-010-FR001,1251
Baguette 43″ Rectangular 2-Tier Pendant,"The Quantum Collection is a simplistically elegant interpretation of modern chandeliers. Each tier is a U-shape consisting of Clear Prism crystals tipped with Clear Square Stone crystals and finished in Allegri’s exclusive Chrome finish. With four shapes to choose from, these timeless chandeliers are suitable for any space.",https://www.allegricrystal.com/product/baguette-43-rectangular-2-tier-pendant,https://www.allegricrystal.com/wp-content/uploads/2022/12/11779_010_FR001-1-600x600.jpg,11778-010-FR001,1251
Baguette 43″ Rectangular 2-Tier Pendant,"The Quantum Collection is a simplistically elegant interpretation of modern chandeliers. Each tier is a U-shape consisting of Clear Prism crystals tipped with Clear Square Stone crystals and finished in Allegri’s exclusive Chrome finish. With four shapes to choose from, these timeless chandeliers are suitable for any space.",https://www.allegricrystal.com/product/baguette-43-rectangular-2-tier-pendant-2,https://www.allegricrystal.com/wp-content/uploads/2022/12/11779_010_FR001-600x600.jpg,11779-010-FR001,1251
Baguette 43″ Rectangular 3-Tier Pendant,"The Quantum Collection is a simplistically elegant interpretation of modern chandeliers. Each tier is a U-shape consisting of Clear Prism crystals tipped with Clear Square Stone crystals and finished in Allegri’s exclusive Chrome finish. With four shapes to choose from, these timeless chandeliers are suitable for any space.",https://www.allegricrystal.com/product/baguette-43-rectangular-3-tier-pendant,https://www.allegricrystal.com/wp-content/uploads/2022/12/11777_010_FR001-2-600x600.jpg,11777-010-FR001,1251
Baguette 43″ Rectangular Pendant,"The Quantum Collection is a simplistically elegant interpretation of modern chandeliers. Each tier is a U-shape consisting of Clear Prism crystals tipped with Clear Square Stone crystals and finished in Allegri’s exclusive Chrome finish. With four shapes to choose from, these timeless chandeliers are suitable for any space.",https://www.allegricrystal.com/product/baguette-43-rectangular-pendant,https://www.allegricrystal.com/wp-content/uploads/2022/12/11709_010_FR001-600x600.jpg,11709-010-FR001,1251
Baguette 43″ Rectangular Pendant,"The Quantum Collection is a simplistically elegant interpretation of modern chandeliers. Each tier is a U-shape consisting of Clear Prism crystals tipped with Clear Square Stone crystals and finished in Allegri’s exclusive Chrome finish. With four shapes to choose from, these timeless chandeliers are suitable for any space.",https://www.allegricrystal.com/product/baguette-43-rectangular-pendant-2,https://www.allegricrystal.com/wp-content/uploads/2022/12/11832_010_FR001-1-600x600.jpg,11832-010-FR001,1251
Belluno 40″ Pendant,The Empire Style Frames of the Belluno feature artichoke crystal blossomed galleries and tapered cascades of Firenze rectangular crystals.,https://www.allegricrystal.com/product/belluno-40-pendant,https://www.allegricrystal.com/wp-content/uploads/2022/12/020573_010_FR001.jpg,020573-010-FR001,1251
Campodoro 18″ ADA LED Bath,"The Campodoro Bath Collection features rectangular Firenze crystal baguettes and a simple, modern silhouette in plated polished chrome finish. Collection is fully dressed for easy installation.",https://www.allegricrystal.com/product/campodoro-18-ada-led-bath,https://www.allegricrystal.com/wp-content/uploads/2022/12/035831_010_FR001-600x600.jpg,035831-010-FR001,1251
Capuccio 46″ LED Island,"Faceted crystal takes center stage in the LED Cappucio collection. A sleek, contemporary silhouette with a Matte Black and chrome finish combo complements the sparkle and shine of the crystal, making for a statement piece of lighting in a kitchen or dining room.",https://www.allegricrystal.com/product/capuccio-46-led-island,https://www.allegricrystal.com/wp-content/uploads/2022/12/036961_052_FR001-600x600.jpg,036961-052-FR001,1251
Capuccio 59″ LED Island,"Faceted crystal takes center stage in the LED Cappucio collection. A sleek, contemporary silhouette with a Matte Black and chrome finish combo complements the sparkle and shine of the crystal, making for a statement piece of lighting in a kitchen or dining room.",https://www.allegricrystal.com/product/capuccio-59-led-island,https://www.allegricrystal.com/wp-content/uploads/2022/12/036962_052_FR001-600x600.jpg,036962-052-FR001,1251
Capuccio 6″ LED Wall Sconce,"Faceted crystal takes center stage in the LED Cappucio collection. A sleek, contemporary silhouette with a Matte Black and chrome finish combo complements the sparkle and shine of the crystal, making for a statement piece of lighting in a kitchen or dining room.",https://www.allegricrystal.com/product/capuccio-6-led-wall-sconce,https://www.allegricrystal.com/wp-content/uploads/2022/12/036921_052_FR001-600x600.jpg,036921-052-FR001,1251
Caretta 27″ Pendant,The Caretta Collection features a scalloped frame in a bright antique brass finish with both frosted and clear Firenze crystal drops.,https://www.allegricrystal.com/product/caretta-27-pendant,https://www.allegricrystal.com/wp-content/uploads/2022/12/035951_003_FR001-600x600.jpg,035951-003-FR001,1251
Caretta 35″ Pendant,The Caretta Collection features a scalloped frame in a bright antique brass finish with both frosted and clear Firenze crystal drops.,https://www.allegricrystal.com/product/caretta-35-pendant,https://www.allegricrystal.com/wp-content/uploads/2022/12/035952_003_FR001-600x600.jpg,035952-003-FR001,1251
Caretta 8″ ADA Wall Sconce,The Caretta Collection features a scalloped frame in a bright antique brass finish with both frosted and clear Firenze crystal drops.,https://www.allegricrystal.com/product/caretta-8-ada-wall-sconce,https://www.allegricrystal.com/wp-content/uploads/2022/12/035920_003_FR001-600x600.jpg,035920-003-FR001,1251
Carmella 14″ Adjustable Pendant,The Carmella collection features tapered waterfall shape with small squares framing individual crystal drops.,https://www.allegricrystal.com/product/carmella-14-inch-adjustable-pendant,https://www.allegricrystal.com/wp-content/uploads/2023/05/031950_039_FR001-600x600.jpg,031950-039-FR001,1251
Carmella 14″ Adjustable Pendant,The Carmella collection features tapered waterfall shape with small squares framing individual crystal drops.,https://www.allegricrystal.com/product/carmella-14-inch-adjustable-pendant-2,https://www.allegricrystal.com/wp-content/uploads/2023/06/031950_010_FR001-600x600.jpg,031950-010-FR001,1251
Carmella 27″ Adjustable Pendant,The Carmella collection features tapered waterfall shape with small squares framing individual crystal drops.,https://www.allegricrystal.com/product/carmella-27-inch-adjustable-pendant,https://www.allegricrystal.com/wp-content/uploads/2023/05/031951_010_FR001-600x600.jpg,031951-010-FR001,1251
Carmella 36″ Adjustable Pendant,The Carmella collection features tapered waterfall shape with small squares framing individual crystal drops.,https://www.allegricrystal.com/product/carmella-36-inch-adjustable-pendant,https://www.allegricrystal.com/wp-content/uploads/2023/05/031953_039_FR001-600x600.jpg,031953-039-FR001,1251
Carmella 36″ Adjustable Pendant,The Carmella collection features tapered waterfall shape with small squares framing individual crystal drops.,https://www.allegricrystal.com/product/carmella-36-inch-adjustable-pendant-2,https://www.allegricrystal.com/wp-content/uploads/2023/06/031953_010_FR001-600x600.jpg,031953-010-FR001,1251
Carmella 36″ Foyer,The Carmella collection features tapered waterfall shape with small squares framing individual crystal drops.,https://www.allegricrystal.com/product/carmella-36-inch-foyer,https://www.allegricrystal.com/wp-content/uploads/2023/05/031954_010_FR001-600x600.jpg,031954-010-FR001,1251
Carmella 36″ Foyer,The Carmella collection features tapered waterfall shape with small squares framing individual crystal drops.,https://www.allegricrystal.com/product/carmella-36-inch-foyer-2,https://www.allegricrystal.com/wp-content/uploads/2023/06/031954_039_FR001-600x600.jpg,031954-039-FR001,1251
Catena LED Floor Lamp,"The Catena Collection chain link inspired design features LED, Firenze Crystal. Collection is fully dressed for easy installation.",https://www.allegricrystal.com/product/catena-floor-lamp,https://www.allegricrystal.com/wp-content/uploads/2023/05/028195_010_FR001-600x600.jpg,028195-010-FR001,1251
Cerichio Floor Lamp,"The Cerichio floor lamp is paired with authentic black marble for the perfectly balanced base and clear, graduating Firenze crystal baguettes in a cool circular configuration.",https://www.allegricrystal.com/product/cerichio-floor-lamp,https://www.allegricrystal.com/wp-content/uploads/2023/03/028495_010_FR001-600x600.jpg,028495-010-FR001,1251
Chauvet 16″ Flush Mount,"The tapered column,  fluted glass arms and Firenze Odyssey Crystal Drops are what make the Chauvet Collection a stand out in any room. Series also offers matching semi-flush fixtures.",https://www.allegricrystal.com/product/chauvet-16-flush-mount,https://www.allegricrystal.com/wp-content/uploads/2022/12/026942_010_FR001-600x600.jpg,026942-010-FR001,1251
Chauvet 2 Light Wall Sconce,"The tapered column,  fluted glass arms and Firenze Odyssey Crystal Drops are what make the Chauvet Collection a stand out in any room. Series also offers matching semi-flush fixtures.",https://www.allegricrystal.com/product/chauvet-2-light-wall-sconce,https://www.allegricrystal.com/wp-content/uploads/2022/12/026920_010_FR001-600x600.jpg,026920-010-FR001,1251
Chauvet 3 Light Wall Sconce,"The tapered column,  fluted glass arms and Firenze Odyssey Crystal Drops are what make the Chauvet Collection a stand out in any room. Series also offers matching semi-flush fixtures.",https://www.allegricrystal.com/product/chauvet-3-light-wall-sconce,https://www.allegricrystal.com/wp-content/uploads/2022/12/026921_010_FR001-600x600.jpg,026921-010-FR001,1251
Cielo 19″ 2 Light Wall Bracket,"A modern take on a classic empire shaped chandelier. Our version features multi layers of delicately draped crystals for a full and dimensional brilliant ice like glow. Works in a modern, classic or shabby chic environment. Designed with your lifestyle in mind.",https://www.allegricrystal.com/product/cielo-2-light-wall-bracket,https://www.allegricrystal.com/wp-content/uploads/2023/06/030624_010_FR001-600x600.jpg,030624-010-FR001,1251
Cielo 19″ Bath Light,"A modern take on a classic empire shaped chandelier. Our version features multi layers of delicately draped crystals for a full and dimensional brilliant ice like glow. Works in a modern, classic or shabby chic environment. Designed with your lifestyle in mind.",https://www.allegricrystal.com/product/cielo-19-bath-light,https://www.allegricrystal.com/wp-content/uploads/2022/12/030621_010_FR001-600x600.jpg,030621-010-FR001,1251
Cielo 26″ Bath Light,"A modern take on a classic empire shaped chandelier. Our version features multi layers of delicately draped crystals for a full and dimensional brilliant ice like glow. Works in a modern, classic or shabby chic environment. Designed with your lifestyle in mind.",https://www.allegricrystal.com/product/cielo-26-bath-light,https://www.allegricrystal.com/wp-content/uploads/2022/12/030622_010_FR001-600x600.jpg,030622-010-FR001,1251
Cielo 34″ Bath Light,"A modern take on a classic empire shaped chandelier. Our version features multi layers of delicately draped crystals for a full and dimensional brilliant ice like glow. Works in a modern, classic or shabby chic environment. Designed with your lifestyle in mind.",https://www.allegricrystal.com/product/cielo-34-bath-light,https://www.allegricrystal.com/wp-content/uploads/2022/12/030623_010_FR001-600x600.jpg,030623-010-FR001,1251
Cilindro Esterno 28″ Outdoor Wall Sconce,"Born from an instinct for innovation and a sense of adventure, Esterno Cristallo is a contemporary outdoor lighting collection from Allegri Crystal. Revealing a modern silhouette and advanced LED technology, each handcrafted piece is built with the elements in mind. Each collection features Allegri‘s signature Firenze crystal encased in a Matte Black (052) frame crafted from stainless steel.",https://www.allegricrystal.com/product/cilindro-esterno-28-in-outdoor-wall-sconce,https://www.allegricrystal.com/wp-content/uploads/2022/12/090121-052-FR001-1-600x600.jpg,090121-052-FR001,1251
Cilindro Esterno 36″ Outdoor Wall Sconce,"Born from an instinct for innovation and a sense of adventure, Esterno Cristallo is a contemporary outdoor lighting collection from Allegri Crystal. Revealing a modern silhouette and advanced LED technology, each handcrafted piece is built with the elements in mind. Each collection features Allegri‘s signature Firenze crystal encased in a Matte Black (052) frame crafted from stainless steel.",https://www.allegricrystal.com/product/cilindro-esterno-36-in-outdoor-wall-sconce,https://www.allegricrystal.com/wp-content/uploads/2022/12/090122-052-FR001-1-600x600.jpg,090122-052-FR001,1251
Ciottolo 32” Pendant,The organically inspired Ciotollo Collection features K9 Crystal glass baubles in a modern frame with a Brushed Champagne Gold finish. Fixture comes fully assembled,https://www.allegricrystal.com/product/ciottolo-32-pendant,https://www.allegricrystal.com/wp-content/uploads/2023/06/034251_038_FR001-600x600.jpg,034251-038-FR001,1251
Colonna Outdoor LED Wall Sconce,A single metal column transitions into a clear crystal center showcased in the signature Esterno Cristallo glass box. The Clear Firenze crystal center featuring both up and down LED lights while the metal column has a single down-light LED to illuminate a walkway or entry. Certified with Allegri’s fluorocarbon finish technology to weather the elements and stand the test of time.,https://www.allegricrystal.com/product/colonna-outdoor-led-wall-sconce,https://www.allegricrystal.com/wp-content/uploads/2023/03/099032-052-FR001.jpg,099032-052-FR001,1251
Cometa 18″ Wall Sconce,"Stacked geometric shapes combine to create a star-shaped, floral inspired, boho chic pendant. The patterned bottom view is amplified by the cascading layered clear Firenze crystals. Finished in a soft Brushed Champagne Gold for warmth and richness.",https://www.allegricrystal.com/product/cometa-18-in-wall-sconce,https://www.allegricrystal.com/wp-content/uploads/2023/05/038921-038-FR001-1-600x600.jpg,038921-038-FR001,1251
Cometa 34″ Pendant,"Stacked geometric shapes combine to create a star-shaped, floral inspired, boho chic pendant. The patterned bottom view is amplified by the cascading layered clear Firenze crystals. Finished in a soft Brushed Champagne Gold for warmth and richness.",https://www.allegricrystal.com/product/cometa-34-in-pendant,https://www.allegricrystal.com/wp-content/uploads/2023/05/038956-038-FR001-600x600.jpg,038956-038-FR001,1251
Cometa 40″ Island Light,"Stacked geometric shapes combine to create a star-shaped, floral inspired, boho chic pendant. The patterned bottom view is amplified by the cascading layered clear Firenze crystals. Finished in a soft Brushed Champagne Gold for warmth and richness.",https://www.allegricrystal.com/product/cometa-40-in-island,https://www.allegricrystal.com/wp-content/uploads/2023/05/038961-038-FR001-600x600.jpg,038961-038-FR001,1251
Constellation 10 Light Pendant 18K,"Mid-Century inspired design with a hint of Hollywood glam, Firenze Crystal accents.",https://www.allegricrystal.com/product/constellation-10-light-pendant-18k,https://www.allegricrystal.com/wp-content/uploads/2023/05/11632_018_FR001.jpg,11632-018-FR001,1251
Constellation 10 Light Pendant Chrome,"Mid-Century inspired design with a hint of Hollywood glam, Firenze Crystal accents.",https://www.allegricrystal.com/product/constellation-10-light-pendant-chrome,https://www.allegricrystal.com/wp-content/uploads/2023/05/11632_010_FR001.jpg,11632-010-FR001,1251
Constellation 3 Light Wall Sconce/Flush Mount 18K Gold,"Mid-Century inspired design with a hint of Hollywood glam, Firenze Crystal accents.",https://www.allegricrystal.com/product/constellation-3-light-wall-sconce-flush-mount-18k-gold,https://www.allegricrystal.com/wp-content/uploads/2023/05/11630-018-FR001-Wall-Sconce-Alt.jpg,11630-018-FR001,1251
Constellation 3 Light Wall Sconce/Flush Mount Chrome,"Mid-Century inspired design with a hint of Hollywood glam, Firenze Crystal accents.",https://www.allegricrystal.com/product/constellation-3-light-wall-sconce-flush-mount-chrome,https://www.allegricrystal.com/wp-content/uploads/2023/05/11630-010-FR001-Flush-Mount.jpg,11630-010-FR001,1251
Constellation 3-Tier Pendant 18K Gold,"Mid-Century inspired design with a hint of Hollywood glam, Firenze Crystal accents.",https://www.allegricrystal.com/product/constellation-3-tier-pendant-18k-gold,https://www.allegricrystal.com/wp-content/uploads/2023/05/11639_018_FR001-600x600.jpg,11639-018-FR001,1251
Constellation 3-Tier Pendant Chrome,"Mid-Century inspired design with a hint of Hollywood glam, Firenze Crystal accents.",https://www.allegricrystal.com/product/constellation-3-tier-pendant-chrome,https://www.allegricrystal.com/wp-content/uploads/2023/05/11639_010_FR001.jpg,11639-010-FR001,1251
Constellation 30 Light Pendant 18K Gold,"Mid-Century inspired design with a hint of Hollywood glam, Firenze Crystal accents.",https://www.allegricrystal.com/product/constellation-30-light-pendant-18k-gold,https://www.allegricrystal.com/wp-content/uploads/2023/05/11634_018_FR001.jpg,11634-018-FR001,1251
Constellation 30 Light Pendant Chrome,"Mid-Century inspired design with a hint of Hollywood glam, Firenze Crystal accents.",https://www.allegricrystal.com/product/constellation-30-light-pendant-chrome,https://www.allegricrystal.com/wp-content/uploads/2023/05/11634_010_FR001.jpg,11634-010-FR001,1251
Constellation 46 Light Pendant 18K Gold,"Mid-Century inspired design with a hint of Hollywood glam, Firenze Crystal accents.",https://www.allegricrystal.com/product/constellation-46-light-pendant-18k-gold,https://www.allegricrystal.com/wp-content/uploads/2023/05/11636-018-FR001-600x600.jpg,11636-018-FR001,1251
Constellation 46 Light Pendant Chrome,"Mid-Century inspired design with a hint of Hollywood glam, Firenze Crystal accents.",https://www.allegricrystal.com/product/constellation-46-light-pendant-chrome,https://www.allegricrystal.com/wp-content/uploads/2023/05/11636_010_FR001.jpg,11636-010-FR001,1251
Constellation 47″ Pendant 18K Gold,"Mid-Century inspired design with a hint of Hollywood glam, Firenze Crystal accents.",https://www.allegricrystal.com/product/constellation-47-pendant-18k-gold,https://www.allegricrystal.com/wp-content/uploads/2023/05/11635-018-FR001-600x600.jpg,11635-018-FR001,1251
Constellation 47″ Pendant Chrome,"Mid-Century inspired design with a hint of Hollywood glam, Firenze Crystal accents.",https://www.allegricrystal.com/product/constellation-47-pendant-chrome,https://www.allegricrystal.com/wp-content/uploads/2023/05/11635_010_FR001-600x599.jpg,11635-010-FR001,1251
Constellation 6 Light Mini-Pendant 18K Gold,"Mid-Century inspired design with a hint of Hollywood glam, Firenze Crystal accents.",https://www.allegricrystal.com/product/constellation-6-light-mini-pendant-18k-gold,https://www.allegricrystal.com/wp-content/uploads/2023/05/11631_018_FR001-600x600.jpg,11631-018-FR001,1251
Constellation 6 Light Mini-Pendant Chrome,"Mid-Century inspired design with a hint of Hollywood glam, Firenze Crystal accents.",https://www.allegricrystal.com/product/constellation-6-light-mini-pendant,https://www.allegricrystal.com/wp-content/uploads/2023/05/11631_010_FR001-600x600.jpg,11631-010-FR001,1251
Cortina 44″ LED Oval Island Light,The Cortina Collection offers romance and mystery by integrating LED light into its floating Polished Chrome (CH) rings. The light softly filters through brilliant Firenze™ crystal strands.,https://www.allegricrystal.com/product/cortina-44-led-oval-island-light,https://www.allegricrystal.com/wp-content/uploads/2022/12/036261_010_FR001-600x600.jpg,036261-010-FR001,1251
Doma 20″ LED Pendant,"Perfectly curved to create a dense Firenze™ clear crystal dome, the Doma collection refracts light from inside out. Featuring faceted baguette prisms on outside and graduated octagons draping the interior. Finished in Polished Nickel (046) and available in 20”, 26” and 33” pendants",https://www.allegricrystal.com/product/doma-20-inch-led-pendant,https://www.allegricrystal.com/wp-content/uploads/2022/12/038655-046-FR001.jpg,038655-046-FR001,1251
